fecha,dia_semana_num,pandemia,mes,horario_verano,hora,temperatura,precipitacion,humedad,velocidadviento,nubosidad,demanda
16/01/2020,4,1,1,0,9,50,0,76.2,1.6,8.8,1395.681089
16/01/2020,4,1,1,0,10,57,0,65.8,2,13.5,1406.166551
16/01/2020,4,1,1,0,11,60,0,51,1.7,6.7,1432.087622
16/01/2020,4,1,1,0,12,63,0,43.4,1.7,0.5,1444.534611
16/01/2020,4,1,1,0,13,66,0,37.8,0.8,0,1432.202128
16/01/2020,4,1,1,0,14,68,0,30.6,0.3,0,1433.519199
16/01/2020,4,1,1,0,15,68,0,29.8,1.6,0,1433.771193
16/01/2020,4,1,1,0,16,68,0,30.4,2.8,0.1,1451.831964
16/01/2020,4,1,1,0,17,66,0,30.8,2.9,0,1470.292948
16/01/2020,4,1,1,0,18,61,0,31.5,1.8,0,1550.722268
16/01/2020,4,1,1,0,19,57,0,32.9,0,0,1580.352044
16/01/2020,4,1,1,0,20,56,0,39.5,0.3,0,1575.320078
16/01/2020,4,1,1,0,21,56,0,49.8,3.4,0.2,1569.849042
16/01/2020,4,1,1,0,22,55,0,52.7,4.8,2.7,1504.734446
16/01/2020,4,1,1,0,23,55,0,52.3,5.1,11.9,1410.2926
16/01/2020,4,1,1,0,24,55,0,50.7,6.1,31.3,1316.720407
16/01/2020,5,1,1,0,1,54,0,50.1,8,61,1243.954257
17/01/2020,5,1,1,0,2,54,0,52.6,8.1,82.7,1193.082609
17/01/2020,5,1,1,0,3,55,0,53.4,6.1,76.2,1160.058753
17/01/2020,5,1,1,0,4,54,0,55.6,6.2,67.9,1151.42909
17/01/2020,5,1,1,0,5,54,0,61.1,6.6,77.2,1164.221631
17/01/2020,5,1,1,0,6,54,0,63.4,7.6,79.9,1209.85818
17/01/2020,5,1,1,0,7,53,0,65.8,6.2,76,1284.228831
17/01/2020,5,1,1,0,8,53,0,69.3,2.3,80.6,1352.388065
17/01/2020,5,1,1,0,9,58,0,68.9,0,88.2,1397.066715
17/01/2020,5,1,1,0,10,61,0,63.6,0,89.8,1412.914164
17/01/2020,5,1,1,0,11,63,0,53.8,2.2,88.8,1437.540094
17/01/2020,5,1,1,0,12,64,0,48.6,2.7,89.9,1441.630158
17/01/2020,5,1,1,0,13,66,0,46.3,2.8,90,1432.428474
17/01/2020,5,1,1,0,14,67,0,41.1,3.2,74.4,1430.302277
17/01/2020,5,1,1,0,15,67,0,37,2.5,38.8,1422.824896
17/01/2020,5,1,1,0,16,66,0,35.1,1.5,17.3,1407.439381
17/01/2020,5,1,1,0,17,64,0,34.5,1.3,22.3,1394.405274
17/01/2020,5,1,1,0,18,61,0,37.6,2,21.5,1465.925706
17/01/2020,5,1,1,0,19,57,0,44.6,2.7,8.7,1502.651301
17/01/2020,5,1,1,0,20,51,0,48.6,2.1,2.7,1505.17818
17/01/2020,5,1,1,0,21,49,0,55.4,1.9,1.7,1491.746606
17/01/2020,5,1,1,0,22,48,0,59.9,1.8,0.3,1446.443404
17/01/2020,5,1,1,0,23,43,0,62.5,1.6,0,1379.902471
17/01/2020,5,1,1,0,24,43,0,70.9,2.5,0,1303.93549
17/01/2020,6,1,1,0,1,42,0,73.7,1.6,0,1243.008095
18/01/2020,6,1,1,0,2,42,0,74.2,0.6,0,1185.289579
18/01/2020,6,1,1,0,3,41,0,75.4,1.6,0,1155.02101
18/01/2020,6,1,1,0,4,40,0,73.5,2.2,0,1141.021058
18/01/2020,6,1,1,0,5,39,0,71.5,2.4,0,1145.885843
18/01/2020,6,1,1,0,6,38,0,69.4,3,0,1159.337104
18/01/2020,6,1,1,0,7,41,0,69.8,3.2,0,1182.721384
18/01/2020,6,1,1,0,8,44,0,68,3.1,0,1215.68729
18/01/2020,6,1,1,0,9,53,0,64.8,2.8,0,1264.255116
18/01/2020,6,1,1,0,10,60,0,56.7,2,0,1284.106684
18/01/2020,6,1,1,0,11,64,0,39.3,2.4,0,1310.925059
18/01/2020,6,1,1,0,12,66,0,27.3,2.8,0,1321.047789
18/01/2020,6,1,1,0,13,68,0,20.9,3.1,0,1310.170654
18/01/2020,6,1,1,0,14,69,0,17,1.1,0,1296.360992
18/01/2020,6,1,1,0,15,70,0,14.9,0.6,0,1270.125678
18/01/2020,6,1,1,0,16,68,0,14.7,1.8,2.6,1253.580385
18/01/2020,6,1,1,0,17,66,0,16.3,1.6,5.2,1262.738891
18/01/2020,6,1,1,0,18,60,0,17.8,1.7,3.7,1355.731164
18/01/2020,6,1,1,0,19,56,0,21.7,2,14.3,1402.995266
18/01/2020,6,1,1,0,20,52,0,26.6,2.7,49.2,1375.774936
18/01/2020,6,1,1,0,21,49,0,31.6,2.4,84.2,1352.320943
18/01/2020,6,1,1,0,22,50,0,36.8,2.4,96.5,1307.936239
18/01/2020,6,1,1,0,23,47,0,40.6,2.9,95.6,1245.007162
18/01/2020,6,1,1,0,24,42,0,46.3,2.7,89.2,1177.687201
18/01/2020,7,1,1,0,1,42,0,55.5,2.3,75.1,1119.061554
19/01/2020,7,1,1,0,2,45,0,61.3,2.2,65.8,1081.365243
19/01/2020,7,1,1,0,3,43,0,56.6,1.6,71.6,1052.319914
19/01/2020,7,1,1,0,4,40,0,51.3,2.4,60.7,1034.850493
19/01/2020,7,1,1,0,5,42,0,57,2.8,21.6,1028.395731
19/01/2020,7,1,1,0,6,40,0,52.1,2.5,0,1032.571963
19/01/2020,7,1,1,0,7,43,0,49.4,1.7,0,1024.549906
19/01/2020,7,1,1,0,8,46,0,50.7,0.2,0,1032.465642
19/01/2020,7,1,1,0,9,54,0,50.6,0.6,0,1073.521152
19/01/2020,7,1,1,0,10,62,0,48.6,1.4,0,1098.912584
19/01/2020,7,1,1,0,11,67,0,34.9,0.4,0,1118.639199
19/01/2020,7,1,1,0,12,70,0,24,1,1.1,1126.049106
19/01/2020,7,1,1,0,13,72,0,17.8,1.9,20.9,1125.138237
19/01/2020,7,1,1,0,14,72,0,14.2,2.2,63.1,1124.474591
19/01/2020,7,1,1,0,15,72,0,13.1,1.8,92.5,1106.27437
19/01/2020,7,1,1,0,16,72,0,13.6,1.5,97.8,1119.834864
19/01/2020,7,1,1,0,17,67,0,14.5,1.8,97.7,1151.941404
19/01/2020,7,1,1,0,18,61,0,18.8,1.9,98.9,1255.452446
19/01/2020,7,1,1,0,19,60,0,26.4,0.9,99.1,1292.73344
19/01/2020,7,1,1,0,20,57,0,31.6,1.4,98.5,1297.121256
19/01/2020,7,1,1,0,21,56,0,34.1,2.3,99,1285.835748
19/01/2020,7,1,1,0,22,54,0,34.3,0.6,99.6,1242.3288
19/01/2020,7,1,1,0,23,53,0,36.7,1.1,99.6,1163.382046
19/01/2020,7,1,1,0,24,52,0,38.2,3.3,99.3,1088.789625
19/01/2020,1,1,1,0,1,55,0,38.4,2.3,98.8,1033.4197
20/01/2020,1,1,1,0,2,52,0,35.7,1.1,98.8,1000.436924
20/01/2020,1,1,1,0,3,53,0,35.7,0.7,90.2,982.2515294
20/01/2020,1,1,1,0,4,52,0,33.1,0,75.8,977.0365917
20/01/2020,1,1,1,0,5,50,0,32.5,0.2,76.9,1004.483887
20/01/2020,1,1,1,0,6,51,0,40.6,1.9,88.8,1077.486103
20/01/2020,1,1,1,0,7,52,0,46.4,2,95.4,1209.439343
20/01/2020,1,1,1,0,8,53,0,42.1,2,96.6,1317.339911
20/01/2020,1,1,1,0,9,57,0,42,0.7,92.7,1388.800383
20/01/2020,1,1,1,0,10,60,0,40.9,0.2,89.4,1412.338379
20/01/2020,1,1,1,0,11,62,0,41.9,0.6,93.5,1439.072706
20/01/2020,1,1,1,0,12,64,0,36.6,0.3,98.7,1468.657089
20/01/2020,1,1,1,0,13,67,0,32.4,0,99.9,1457.288443
20/01/2020,1,1,1,0,14,68,0,30.6,0.3,100,1467.160636
20/01/2020,1,1,1,0,15,66,0,28.4,1.6,100,1469.804471
20/01/2020,1,1,1,0,16,65,0,32.7,2.5,100,1472.864494
20/01/2020,1,1,1,0,17,63,0.3,37.6,1.3,100,1475.948909
20/01/2020,1,1,1,0,18,62,0,40.1,2.1,100,1534.888698
20/01/2020,1,1,1,0,19,61,0,40.8,2.6,100,1559.636515
20/01/2020,1,1,1,0,20,58,0,43.7,0.9,100,1554.482702
20/01/2020,1,1,1,0,21,57,0,48.9,0.2,100,1537.188582
20/01/2020,1,1,1,0,22,57,0,58.2,0.3,100,1476.523609
20/01/2020,1,1,1,0,23,58,0,62.8,0.2,100,1376.321448
20/01/2020,1,1,1,0,24,56,0,53.1,1.1,100,1278.644316
20/01/2020,2,1,1,0,1,57,0,50.2,0.8,100,1231.62062
21/01/2020,2,1,1,0,2,55,0,49.2,1.4,100,1149.08293
21/01/2020,2,1,1,0,3,55,0,50.5,2.1,100,1126.0059
21/01/2020,2,1,1,0,4,55,0,54.5,0.5,100,1119.87224
21/01/2020,2,1,1,0,5,56,0,57.7,0,99.7,1142.173223
21/01/2020,2,1,1,0,6,55,0.3,62.9,1.3,99.6,1190.385257
21/01/2020,2,1,1,0,7,54,0,69.6,2.4,96.4,1288.858831
21/01/2020,2,1,1,0,8,56,0,76.9,2,93.8,1359.348763
21/01/2020,2,1,1,0,9,60,0,78.6,1.7,96.7,1396.255727
21/01/2020,2,1,1,0,10,61,0,69.8,2.7,76.4,1417.962114
21/01/2020,2,1,1,0,11,64,0,60.1,4.2,28.3,1433.26183
21/01/2020,2,1,1,0,12,66,0,53.7,3.8,5.9,1454.03768
21/01/2020,2,1,1,0,13,66,0,49.6,3.2,23,1444.67877
21/01/2020,2,1,1,0,14,66,0,47.1,2.4,53.5,1452.926756
21/01/2020,2,1,1,0,15,68,0,43.8,0.7,76.1,1458.7817
21/01/2020,2,1,1,0,16,69,0,41.6,1.5,85.5,1453.373003
21/01/2020,2,1,1,0,17,67,0,41.2,2.9,83.1,1450.831479
21/01/2020,2,1,1,0,18,62,0,43,4.2,64.9,1518.570357
21/01/2020,2,1,1,0,19,61,0,47.7,3.1,35.1,1568.998567
21/01/2020,2,1,1,0,20,59,0,55.3,2.5,11.7,1572.371076
21/01/2020,2,1,1,0,21,57,0,62,1.6,7.8,1553.140683
21/01/2020,2,1,1,0,22,55,0,60.9,0,11,1492.061527
21/01/2020,2,1,1,0,23,54,0,62.7,0.9,19.9,1393.714529
21/01/2020,2,1,1,0,24,53,0,73.4,2.7,27.9,1296.422708
21/01/2020,3,1,1,0,1,51,0,83.1,2.6,17.8,1221.447066
22/01/2020,3,1,1,0,2,49,0,80.9,1.2,3.9,1169.510088
22/01/2020,3,1,1,0,3,48,0,80.9,1.6,0.2,1136.648092
22/01/2020,3,1,1,0,4,46,0,80.8,1.1,0.1,1123.618349
22/01/2020,3,1,1,0,5,45,0,80.4,1,0.3,1139.83048
22/01/2020,3,1,1,0,6,45,0,81.6,1.2,4.8,1189.375399
22/01/2020,3,1,1,0,7,45,0,80.8,0.2,23.6,1276.596921
22/01/2020,3,1,1,0,8,50,0,80.2,0.7,40.5,1348.200693
22/01/2020,3,1,1,0,9,54,0,78.7,1.5,31.7,1384.461188
22/01/2020,3,1,1,0,10,60,0,76.8,0.4,13.2,1403.647893
22/01/2020,3,1,1,0,11,63,0,66.3,1,3.1,1418.360574
22/01/2020,3,1,1,0,12,65,0,54.5,2.8,5.1,1431.756362
22/01/2020,3,1,1,0,13,66,0,48,3,13.7,1419.148487
22/01/2020,3,1,1,0,14,68,0,45.7,2.2,16.9,1424.010713
22/01/2020,3,1,1,0,15,69,0,42.6,2.4,23.5,1423.408968
22/01/2020,3,1,1,0,16,68,0,39.7,2.2,38.8,1424.684233
22/01/2020,3,1,1,0,17,66,0,38.8,0.7,36.8,1427.761641
22/01/2020,3,1,1,0,18,62,0,41.2,1.1,13.9,1504.334506
22/01/2020,3,1,1,0,19,62,0,46.3,0.7,0.7,1551.415644
22/01/2020,3,1,1,0,20,60,0,48,0,0.2,1545.068759
22/01/2020,3,1,1,0,21,53,0,51.3,1.1,0,1525.23322
22/01/2020,3,1,1,0,22,51,0,60.3,1.1,0,1467.509211
22/01/2020,3,1,1,0,23,49,0,64.3,1.5,0,1366.889102
22/01/2020,3,1,1,0,24,49,0,66.6,1.9,0,1277.18175
22/01/2020,4,1,1,0,1,49,0,68.9,1.9,0,1204.419186
23/01/2020,4,1,1,0,2,47,0,67.4,2.5,0,1158.534144
23/01/2020,4,1,1,0,3,47,0,70.1,2.5,0,1132.01542
23/01/2020,4,1,1,0,4,46,0,71.5,2.2,0,1129.662671
23/01/2020,4,1,1,0,5,46,0,70.5,0.5,0,1141.316247
23/01/2020,4,1,1,0,6,46,0,73.3,0,0,1195.436751
23/01/2020,4,1,1,0,7,45,0,78.8,0.5,0,1286.789729
23/01/2020,4,1,1,0,8,50,0,83.3,1.3,0,1357.737701
23/01/2020,4,1,1,0,9,57,0,82.6,2,0,1390.905837
23/01/2020,4,1,1,0,10,63,0,71.3,0.9,0,1405.56066
23/01/2020,4,1,1,0,11,69,0,56.7,0,0,1426.142014
23/01/2020,4,1,1,0,12,,0,42.8,0,0,1438.603329
23/01/2020,4,1,1,0,13,74,0,33.8,0.7,1.7,1431.675394
23/01/2020,4,1,1,0,14,,0,28.4,1.4,4.4,1438.542327
23/01/2020,4,1,1,0,15,76,0,25.7,1.6,7.1,1443.743518
23/01/2020,4,1,1,0,16,,0,24.4,1.7,8,1442.830317
23/01/2020,4,1,1,0,17,71,0,28.2,1.5,3.5,1443.746469
23/01/2020,4,1,1,0,18,,0,31.7,1.7,0,1517.16603
23/01/2020,4,1,1,0,19,65,0,31.4,1.5,0,1560.143976
23/01/2020,4,1,1,0,20,62,0,34.1,0.6,0,1553.361089
23/01/2020,4,1,1,0,21,56,0,39.8,0,0,1525.61605
23/01/2020,4,1,1,0,22,55,0,48.3,0,0,1464.757384
23/01/2020,4,1,1,0,23,54,0,48.7,0,3.4,1366.23557
23/01/2020,4,1,1,0,24,48,0,46.8,0.6,11.5,1280.700121
23/01/2020,5,1,1,0,1,50,0,52.1,2.2,20.4,1201.736647
24/01/2020,5,1,1,0,2,51,0,55.4,3.2,33,1152.017058
24/01/2020,5,1,1,0,3,53,0,53.3,2.9,47.8,1118.552664
24/01/2020,5,1,1,0,4,52,0,47.3,0.3,57.6,1105.086489
24/01/2020,5,1,1,0,5,50,0,48.7,0.4,64.8,1116.371101
24/01/2020,5,1,1,0,6,49,0,57.3,1.7,67.5,1164.50362
24/01/2020,5,1,1,0,7,49,0,62.2,1.2,66.6,1247.142481
24/01/2020,5,1,1,0,8,52,0,64.8,0.5,75.2,1320.531383
24/01/2020,5,1,1,0,9,55,0,62.3,0.3,89.3,1356.549986
24/01/2020,5,1,1,0,10,67,0,59.5,1.3,95.9,1377.519835
24/01/2020,5,1,1,0,11,70,0,41.5,1.7,97,1394.251813
24/01/2020,5,1,1,0,12,74,0,30.6,0.6,97.1,1407.947497
24/01/2020,5,1,1,0,13,75,0,25.5,0,97.5,1397.038182
24/01/2020,5,1,1,0,14,76,0,23.9,0,97.9,1400.155418
24/01/2020,5,1,1,0,15,77,0,22.2,1,96.8,1399.448979
24/01/2020,5,1,1,0,16,76,0,20.8,2.5,72.5,1385.111697
24/01/2020,5,1,1,0,17,75,0,22.8,2.9,26,1370.303624
24/01/2020,5,1,1,0,18,74,0,24.8,1.4,1.3,1421.683424
24/01/2020,5,1,1,0,19,68,0,29.8,0.8,0.1,1462.061454
24/01/2020,5,1,1,0,20,64,0,36.3,0.2,0,1451.177647
24/01/2020,5,1,1,0,21,58,0,44.6,0,0,1427.792944
24/01/2020,5,1,1,0,22,56,0,50.6,0,0,1378.616878
24/01/2020,5,1,1,0,23,53,0,51.8,0.6,0,1305.595785
24/01/2020,5,1,1,0,24,51,0,51.9,0.1,0,1225.420294
24/01/2020,6,1,1,0,1,49,0,51.9,0.7,0,1158.990541
25/01/2020,6,1,1,0,2,47,0,48.9,1.8,0,1111.196802
25/01/2020,6,1,1,0,3,47,0,52.2,1.4,3.1,1076.305235
25/01/2020,6,1,1,0,4,48,0,59.4,1.2,14.6,1060.227048
25/01/2020,6,1,1,0,5,47,0,64,1.8,35.5,1063.921266
25/01/2020,6,1,1,0,6,46,0,66,1.6,60.8,1079.433873
25/01/2020,6,1,1,0,7,47,0,69.1,1.4,75.7,1108.857145
25/01/2020,6,1,1,0,8,51,0.53,71.8,2.1,73.6,1164.673786
25/01/2020,6,1,1,0,9,60,0,65.5,1.8,69.8,1224.507565
25/01/2020,6,1,1,0,10,66,0,49.9,2.7,70.6,1247.967081
25/01/2020,6,1,1,0,11,72,0,37.4,2.8,54.6,1263.52449
25/01/2020,6,1,1,0,12,74,0,28.3,1.3,30.7,1277.065404
25/01/2020,6,1,1,0,13,76,0,24,1.5,33.4,1271.838228
25/01/2020,6,1,1,0,14,77,0,22.8,1.8,37.4,1262.893213
25/01/2020,6,1,1,0,15,77,0,21.6,0.6,18.9,1233.710954
25/01/2020,6,1,1,0,16,73,0,20.5,1.8,3.4,1217.387346
25/01/2020,6,1,1,0,17,67,0,20.3,2.9,0,1219.68507
25/01/2020,6,1,1,0,18,63,0,24.4,2.4,0,1297.817749
25/01/2020,6,1,1,0,19,62,0,31.5,0.9,0.6,1334.782472
25/01/2020,6,1,1,0,20,57,0,36.4,0,19.3,1317.024412
25/01/2020,6,1,1,0,21,54,0,37.6,0,59.3,1296.239806
25/01/2020,6,1,1,0,22,54,0,44.5,0.4,86.7,1253.097024
25/01/2020,6,1,1,0,23,54,0,53.2,1.4,85.7,1187.939699
25/01/2020,6,1,1,0,24,54,0,51.6,2,75.8,1119.401551
25/01/2020,7,1,1,0,1,52,0,45.6,0.5,66.4,1062.738956
26/01/2020,7,1,1,0,2,51,0,47.4,0,56.1,1020.698784
26/01/2020,7,1,1,0,3,49,0,53.3,0.5,61.2,995.5949484
26/01/2020,7,1,1,0,4,48,0,61.2,0.9,65.4,979.483849
26/01/2020,7,1,1,0,5,47,0,64.6,1.8,53.1,978.2318595
26/01/2020,7,1,1,0,6,48,0,62.1,2.4,53,982.2455105
26/01/2020,7,1,1,0,7,47,0,58.5,1.7,64.3,978.3974194
26/01/2020,7,1,1,0,8,50,0,59.8,1,61.8,993.5826173
26/01/2020,7,1,1,0,9,57,0,60,0.8,45.6,1042.883696
26/01/2020,7,1,1,0,10,63,0,50.8,0.7,25.6,1079.851019
26/01/2020,7,1,1,0,11,68,0,43.7,0.5,8.6,1102.153793
26/01/2020,7,1,1,0,12,70,0,35.8,0.4,3.3,1112.549791
26/01/2020,7,1,1,0,13,73,0,32.9,0.5,12.6,1108.861809
26/01/2020,7,1,1,0,14,75,0,32.1,2.1,24,1103.302489
26/01/2020,7,1,1,0,15,75,0,29.7,3.2,20.5,1104.144205
26/01/2020,7,1,1,0,16,76,0,28.7,2.8,13.3,1110.273936
26/01/2020,7,1,1,0,17,73,0,29.6,1.3,15.9,1131.151241
26/01/2020,7,1,1,0,18,67,0,32,2.3,14.5,1231.615236
26/01/2020,7,1,1,0,19,65,0,42.1,3.2,5.5,1290.694447
26/01/2020,7,1,1,0,20,63,0,49.8,1.2,0.5,1295.051692
26/01/2020,7,1,1,0,21,59,0,51.4,0,0,1275.686202
26/01/2020,7,1,1,0,22,58,0,51.6,0.9,0,1227.968657
26/01/2020,7,1,1,0,23,56,0,53.2,1.9,0.4,1144.436171
26/01/2020,7,1,1,0,24,54,0,60.5,1.2,0.9,1064.202926
26/01/2020,1,1,1,0,1,53,0,65.8,0.6,0.7,1010.73671
27/01/2020,1,1,1,0,2,50,0,65.3,0.7,0.2,975.6008775
27/01/2020,1,1,1,0,3,53,0,69,2.4,0,959.951032
27/01/2020,1,1,1,0,4,52,0,67.4,2.8,0,958.133151
27/01/2020,1,1,1,0,5,51,0,65.9,0.4,0,988.1234832
27/01/2020,1,1,1,0,6,55,0,67.2,1.6,0,1066.364446
27/01/2020,1,1,1,0,7,48,0,67.9,3,0.1,1199.789336
27/01/2020,1,1,1,0,8,52,0,71.7,2.1,0.4,1299.063503
27/01/2020,1,1,1,0,9,61,0,70.4,1.7,0.4,1351.029005
27/01/2020,1,1,1,0,10,68,0,62.3,1.5,0.1,1371.749117
27/01/2020,1,1,1,0,11,72,0,42.5,1.9,0,1394.846681
27/01/2020,1,1,1,0,12,75,0,30.4,2.4,0,1415.935269
27/01/2020,1,1,1,0,13,76,0,24.8,3.3,0,1409.192611
27/01/2020,1,1,1,0,14,77,0,20.2,3.5,0,1420.384364
27/01/2020,1,1,1,0,15,77,0,16.5,2.4,0,1423.516041
27/01/2020,1,1,1,0,16,76,0,16.3,2.8,0,1416.220003
27/01/2020,1,1,1,0,17,73,0,18.4,2.7,0,1409.975567
27/01/2020,1,1,1,0,18,68,0,20.2,2.6,0,1478.258913
27/01/2020,1,1,1,0,19,64,0,23.8,2.4,0,1524.665614
27/01/2020,1,1,1,0,20,60,0,27.9,1.9,0,1516.965559
27/01/2020,1,1,1,0,21,57,0,33.9,1.9,0,1499.70871
27/01/2020,1,1,1,0,22,57,0,38.8,1.7,0,1434.596447
27/01/2020,1,1,1,0,23,52,0,37,1.6,0,1338.682733
27/01/2020,1,1,1,0,24,49,0,41.4,1.4,0,1242.550782
27/01/2020,2,1,1,0,1,50,0,47.7,1.6,0,1170.64043
28/01/2020,2,1,1,0,2,50,0,49.8,2.4,0,1127.081093
28/01/2020,2,1,1,0,3,50,0,45.9,2.4,0,1100.781716
28/01/2020,2,1,1,0,4,49,0,40.4,2.7,0,1091.592609
28/01/2020,2,1,1,0,5,50,0,41.1,3.7,0,1109.172717
28/01/2020,2,1,1,0,6,49,0,41.2,3.4,0,1163.654473
28/01/2020,2,1,1,0,7,50,0,42.3,2.5,0,1254.187176
28/01/2020,2,1,1,0,8,52,0,47.7,2.5,0,1332.553833
28/01/2020,2,1,1,0,9,61,0,53.5,2.1,0,1364.868313
28/01/2020,2,1,1,0,10,69,0,44.6,1.9,0,1385.563929
28/01/2020,2,1,1,0,11,71,0,32.8,1.9,0,1404.831321
28/01/2020,2,1,1,0,12,74,0,28.1,2,0,1422.301595
28/01/2020,2,1,1,0,13,,0,24.5,2.2,0,1417.401689
28/01/2020,2,1,1,0,14,77,0,21.1,2.9,0,1427.075066
28/01/2020,2,1,1,0,15,77,0,18.5,2.8,0,1430.398644
28/01/2020,2,1,1,0,16,,0,17.7,2.4,0,1426.916727
28/01/2020,2,1,1,0,17,75,0,19.9,2.7,0,1418.342809
28/01/2020,2,1,1,0,18,71,0,23.6,2.9,9,1479.943432
28/01/2020,2,1,1,0,19,66,0,28.4,3,29.7,1534.216082
28/01/2020,2,1,1,0,20,63,0,32.4,2.6,50.5,1524.06572
28/01/2020,2,1,1,0,21,60,0,34.8,2.3,48,1497.566204
28/01/2020,2,1,1,0,22,54,0,38.9,1.4,18.2,1436.046995
28/01/2020,2,1,1,0,23,52,0,45,0.4,0,1334.286351
28/01/2020,2,1,1,0,24,54,0,47.8,1.2,0,1242.572166
28/01/2020,3,1,1,0,1,52,0,42.6,0.6,0,1168.864771
29/01/2020,3,1,1,0,2,50,0,41.9,0,0,1120.621416
29/01/2020,3,1,1,0,3,49,0,44.4,0.6,0,1091.349791
29/01/2020,3,1,1,0,4,47,0,48.7,1.6,0,1087.40932
29/01/2020,3,1,1,0,5,,0,57.3,0,0,1106.28953
29/01/2020,3,1,1,0,6,48,0,61.6,0.4,0,1159.930687
29/01/2020,3,1,1,0,7,48,0,65.1,1.3,0,1251.85107
29/01/2020,3,1,1,0,8,47,0,66.1,1.3,0,1330.60177
29/01/2020,3,1,1,0,9,45,0,59.7,0.4,0,1359.847484
29/01/2020,3,1,1,0,10,51,0,44.4,0.3,0,1374.70276
29/01/2020,3,1,1,0,11,60,0,33.2,4.3,0,1401.293081
29/01/2020,3,1,1,0,12,67,0,23.6,9.3,0,1410.220306
29/01/2020,3,1,1,0,13,72,0,20.2,10.2,0,1393.915935
29/01/2020,3,1,1,0,14,74,0,18.4,12.3,1.2,1396.878945
29/01/2020,3,1,1,0,15,73,0,18.9,12,6.8,1405.592558
29/01/2020,3,1,1,0,16,73,0,19,10.4,10.2,1404.752795
29/01/2020,3,1,1,0,17,73,0,18.6,8.5,5,1402.138868
29/01/2020,3,1,1,0,18,62,0,23.3,5.4,0.4,1472.475907
29/01/2020,3,1,1,0,19,62,0,31.7,3.7,0,1530.843183
29/01/2020,3,1,1,0,20,59,0,36.2,4.6,0.4,1520.581604
29/01/2020,3,1,1,0,21,55,0,35.9,5.8,2.3,1498.92463
29/01/2020,3,1,1,0,22,60,0,34.2,5.5,3.6,1432.847771
29/01/2020,3,1,1,0,23,60,0,34.8,2.2,2.8,1334.378618
29/01/2020,3,1,1,0,24,60,0,28.3,2.3,2.2,1245.516794
29/01/2020,4,1,1,0,1,58,0,23.5,5,1,1175.381825
30/01/2020,4,1,1,0,2,52,0,27,4.8,0,1135.98923
30/01/2020,4,1,1,0,3,56,0,33.7,3.6,0,1108.78039
30/01/2020,4,1,1,0,4,57,0,33.8,3.5,0,1100.050001
30/01/2020,4,1,1,0,5,59,0,35.9,5.1,0,1115.970805
30/01/2020,4,1,1,0,6,56,0,35.1,5.5,0,1168.539579
30/01/2020,4,1,1,0,7,54,0,35.8,5.5,0.2,1255.483043
30/01/2020,4,1,1,0,8,56,0,36.7,5.3,0.4,1336.057095
30/01/2020,4,1,1,0,9,63,0,38.4,3.7,0.4,1380.249841
30/01/2020,4,1,1,0,10,68,0,30.5,2.4,3.4,1392.574474
30/01/2020,4,1,1,0,11,,0,21.4,2.6,10.5,1410.147917
30/01/2020,4,1,1,0,12,,0,17.4,3,18.2,1420.921296
30/01/2020,4,1,1,0,13,,0,14.9,3.1,30.8,1408.440662
30/01/2020,4,1,1,0,14,73,0,12.4,3.4,33.8,1418.499354
30/01/2020,4,1,1,0,15,74,0,10.8,3.2,28.2,1418.859403
30/01/2020,4,1,1,0,16,75,0,10.1,3.3,48.3,1415.199816
30/01/2020,4,1,1,0,17,73,0,11.8,1.6,64.3,1413.32574
30/01/2020,4,1,1,0,18,70,0,15.6,0.4,57,1474.363431
30/01/2020,4,1,1,0,19,66,0,19.8,0.5,60.6,1518.720462
30/01/2020,4,1,1,0,20,63,0,24.4,1.4,57.9,1499.478712
30/01/2020,4,1,1,0,21,56,0,30.8,2,38.4,1472.82705
30/01/2020,4,1,1,0,22,56,0,34.4,2.1,29.2,1414.938824
30/01/2020,4,1,1,0,23,52,0,31,1.9,22.7,1325.201581
30/01/2020,4,1,1,0,24,54,0,30,2.8,7.9,1243.01493
30/01/2020,5,1,1,0,1,49,0,26.4,3,0,1168.29579
31/01/2020,5,1,1,0,2,49,0,26.6,1.9,0,1123.570848
31/01/2020,5,1,1,0,3,49,0,30.2,1.4,0,1097.156555
31/01/2020,5,1,1,0,4,48,0,32.8,1.5,0,1088.484947
31/01/2020,5,1,1,0,5,45,0,33.1,2.1,0,1105.622751
31/01/2020,5,1,1,0,6,47,0,34.9,2.2,0,1151.616765
31/01/2020,5,1,1,0,7,51,0,45.7,3,0,1221.936718
31/01/2020,5,1,1,0,8,60,0,51.1,3.3,5.5,1300.196697
31/01/2020,5,1,1,0,9,67,0,40.9,2.8,17.3,1352.176328
31/01/2020,5,1,1,0,10,71,0,32.6,2.3,26.2,1378.998627
31/01/2020,5,1,1,0,11,73,0,25.5,1.2,22.6,1400.905894
31/01/2020,5,1,1,0,12,75,0,18.2,2.2,8.2,1416.414219
31/01/2020,5,1,1,0,13,75,0,15.2,2.8,13.5,1411.409268
31/01/2020,5,1,1,0,14,75,0,14.2,2.3,46.7,1418.830262
31/01/2020,5,1,1,0,15,74,0,14,2.8,72.4,1417.344675
31/01/2020,5,1,1,0,16,67,0,13.2,2.5,61.3,1399.861031
31/01/2020,5,1,1,0,17,63,0,13.8,1.8,24.8,1383.304197
